,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_YEARS
3933,4,1816,3,2,5,1,1,1,1,6,10764320,25
3934,3,1615,2,1,4,1,2,1,1,0,8092310,37
3935,3,1941,3,2,5,0,2,2,2,4,11014650,25
3936,4,2227,4,2,6,1,1,2,1,5,12334760,8
3937,2,1119,1,1,3,1,0,0,0,6,13267150,29
3938,2,885,1,1,3,0,2,0,1,6,8414700,35
3939,0,1417,2,2,4,1,0,1,1,5,12304750,37
3940,1,1278,2,2,4,1,1,1,0,5,9448455,37
3941,2,1050,1,1,3,1,2,1,2,6,11284700,20
3942,6,1706,1,1,4,1,2,1,1,4,13094870,42
3943,0,774,1,1,2,0,0,1,2,1,6353750,41
3944,5,1751,1,1,4,1,1,0,1,6,13331980,19
3945,0,729,1,1,2,1,2,1,2,2,6678875,24
3946,2,1142,1,1,3,1,1,2,1,6,10065600,28
3947,3,1668,2,1,4,1,1,1,1,4,9150510,43
3948,2,857,1,1,3,0,0,2,2,6,12232800,8
3949,3,1774,2,1,4,0,0,0,2,2,14103230,18
3950,2,897,1,1,3,1,2,0,2,4,8957390,22
3951,6,1838,2,1,5,0,0,1,1,5,20241530,14
3952,1,1000,1,1,3,1,2,0,2,0,8080925,15
3953,0,1209,1,1,3,0,2,2,0,5,6567375,41
3954,2,858,1,1,3,1,0,1,0,4,10335050,18
3955,1,767,1,1,2,1,1,2,0,6,9045605,7
3956,6,1624,1,1,4,1,2,2,1,5,13234330,43
3957,0,579,1,1,2,0,2,2,2,2,5032625,35
3958,1,881,1,1,3,1,0,2,0,6,12724510,13
3959,2,722,1,1,2,1,1,0,1,4,6888450,27
3960,3,1837,3,2,5,0,2,1,1,6,11411760,18
3961,2,1296,2,1,4,0,2,2,1,5,9965620,34
3962,0,1624,2,2,4,0,1,1,1,4,7651250,31
3963,5,1630,1,1,4,1,2,0,2,4,12938720,41
3964,2,1257,2,1,4,0,2,1,2,4,9946290,24
3965,2,1163,1,1,3,0,0,2,0,4,12123250,35
3966,3,1652,2,1,4,1,0,1,0,1,12039380,43
3967,3,1566,2,1,4,0,1,0,2,0,6776450,30
3968,3,1669,2,1,4,0,2,1,1,0,7193030,49
3969,0,1009,1,1,3,1,1,1,2,0,5272250,49
3970,1,750,1,1,2,0,2,0,1,2,6252365,30
3971,4,2149,3,2,5,0,1,1,1,6,11840340,7
3972,3,1818,3,2,5,1,2,1,2,0,9890560,23
3973,4,1623,2,1,4,0,0,2,1,6,14485900,5
3974,5,1602,1,1,4,1,1,0,2,5,12359320,35
3975,2,1143,1,1,3,0,0,2,1,4,12716150,9
3976,1,865,1,1,3,0,1,1,1,0,4982055,37
3977,5,1880,2,1,5,0,0,1,1,5,20562600,20
3978,2,721,1,1,2,0,2,2,2,6,8732470,26
3979,6,1510,1,1,4,0,2,0,0,4,10754410,18
3980,1,1025,1,1,3,1,0,2,1,4,13168605,26
3981,0,762,1,1,2,1,1,1,2,6,7675750,49
3982,6,1609,1,1,4,0,0,0,1,5,17720900,45
3983,2,869,1,1,3,1,0,0,1,6,12454750,8
3984,1,1109,1,1,3,1,0,0,2,1,12735905,27
3985,1,928,1,1,3,0,1,2,2,1,6997335,9
3986,3,1747,2,1,4,1,2,1,2,1,9983410,13
3987,6,1526,1,1,4,0,0,0,2,6,18546530,9
3988,6,1922,2,1,5,1,1,2,1,4,13211540,41
3989,4,1366,2,1,4,0,1,2,2,6,9808360,27
3990,0,731,1,1,2,0,1,0,1,0,3102500,31
3991,6,1886,2,1,5,0,1,1,2,4,12040960,42
3992,3,1754,2,1,4,1,2,1,2,6,11963590,41
3993,1,1236,2,2,4,0,0,2,2,1,13478895,33
3994,2,1291,2,1,4,1,1,1,2,5,10499650,31
3995,5,1744,1,1,4,0,1,1,0,6,11667270,41
3996,1,933,1,1,3,0,1,1,1,6,9022165,11
3997,2,747,1,1,2,0,1,1,0,5,6206700,22
3998,3,1574,2,1,4,1,1,1,1,2,8287180,43
3999,2,1290,2,1,4,0,0,0,1,4,13442250,10
4000,3,1574,2,1,4,0,0,2,0,6,13113330,53
4001,0,932,1,1,3,1,0,1,1,6,10095000,36
4002,0,1047,1,1,3,0,0,1,1,2,8597500,13
4003,5,1957,2,1,5,0,2,0,1,4,13371220,18
4004,0,1511,2,2,4,1,1,2,2,5,9268750,39
4005,4,1761,2,1,4,1,0,2,1,4,14397160,28
4006,4,2287,4,2,6,0,1,1,1,6,12339780,9
4007,3,1749,2,1,4,0,2,1,1,5,10236960,18
4008,0,1550,2,2,4,1,1,1,1,4,8566750,37
4009,6,1766,1,1,4,0,0,1,1,4,18658980,24
4010,5,1540,1,1,4,1,2,2,2,4,13186470,16
4011,3,1874,3,2,5,0,1,2,0,5,9292000,35
4012,0,1454,2,2,4,0,1,0,0,5,7202750,5
4013,4,2461,4,2,6,0,1,2,1,4,11338920,5
4014,3,1528,2,1,4,1,0,1,1,2,13642920,21
4015,1,823,1,1,3,0,2,0,2,1,7174375,5
4016,4,1389,2,1,4,0,2,1,2,6,9630040,23
4017,1,765,1,1,2,0,1,0,2,5,8203665,11
4018,1,1244,2,2,4,1,2,0,0,1,8661320,8
4019,3,1566,2,1,4,1,2,0,2,6,11548700,25
4020,5,1539,1,1,4,0,1,1,1,5,11320960,13
4021,2,1283,2,1,4,1,0,2,1,6,15503650,35
4022,2,1132,1,1,3,1,0,1,0,6,13606450,34
4023,2,948,1,1,3,0,1,1,0,6,8423350,8
4024,0,589,1,1,2,1,2,1,1,5,6061625,47
4025,0,1025,1,1,3,0,0,2,0,2,7688000,16
4026,2,885,1,1,3,1,0,1,0,5,10958500,25
4027,0,758,1,1,2,0,1,1,2,5,6237500,30
4028,1,663,1,1,2,1,1,1,0,0,5426740,16
4029,3,1530,2,1,4,1,1,0,0,0,6752540,22
4030,3,1948,3,2,5,0,2,2,1,4,10765530,38
4031,1,940,1,1,3,1,1,2,0,5,8871195,12
4032,6,1532,1,1,4,0,1,0,1,4,10802190,7
4033,3,1894,3,2,5,1,2,2,0,1,8917740,46
4034,4,1373,2,1,4,0,2,2,2,4,8638540,23
4035,3,1528,2,1,4,0,1,2,2,2,7922150,30
4036,3,1826,3,2,5,0,2,1,2,2,9711430,39
4037,0,1132,1,1,3,0,1,0,0,4,5330500,38
4038,6,1955,2,1,5,1,1,2,0,6,14862430,14
4039,0,1036,1,1,3,1,1,1,2,6,8901750,16
4040,6,1504,1,1,4,1,0,2,2,6,20362800,5
4041,5,1826,2,1,5,1,2,1,1,6,15779500,16
4042,0,1609,2,2,4,1,0,2,0,2,11274750,37
4043,0,891,1,1,3,1,0,1,1,1,7999750,12
4044,0,1665,2,2,4,0,2,1,2,1,7729125,10
4045,5,1965,2,1,5,1,2,2,0,5,14411150,35
4046,2,1157,1,1,3,0,0,2,0,4,12632900,5
4047,4,2064,3,2,5,0,0,1,2,5,16497820,21
4048,2,1181,1,1,3,0,2,1,2,5,9847570,15
4049,4,1653,2,1,4,1,2,1,1,5,10794060,20
4050,4,2282,4,2,6,0,1,1,2,6,12171140,26
4051,0,1531,2,2,4,0,0,0,2,4,11451250,34
4052,5,1629,1,1,4,0,0,0,2,6,19939120,6
4053,2,1081,1,1,3,1,2,1,2,4,9778420,39
4054,0,1041,1,1,3,1,0,1,0,2,9045250,6
4055,2,1175,1,1,3,1,1,2,1,5,9758600,27
4056,2,810,1,1,3,0,0,1,1,4,9879950,29
4057,4,1722,2,1,4,0,1,2,1,6,9795980,19
4058,0,1475,2,2,4,0,1,1,1,5,8296250,20
4059,5,1522,1,1,4,0,1,2,1,5,11295000,5
4061,2,1286,2,1,4,1,0,0,0,5,14962800,7
4062,3,1803,3,2,5,1,1,1,1,6,11546330,14
4063,2,866,1,1,3,0,0,1,0,5,10173350,29
4064,1,1178,1,1,3,1,1,0,1,1,8638785,19
4065,5,1626,1,1,4,0,2,1,1,5,12866410,9
4066,5,1589,1,1,4,1,1,1,0,5,12025410,8
4067,2,1165,1,1,3,0,1,0,0,5,7550250,35
4068,1,618,1,1,2,0,0,0,1,4,8421940,35
4069,2,1144,1,1,3,0,2,1,2,5,9341380,38
4070,1,1201,2,2,4,0,0,1,1,6,14203140,36
4071,0,879,1,1,2,1,1,2,1,4,6313250,37
4072,5,1501,1,1,4,1,2,0,2,6,13627030,35
4073,1,1289,2,2,4,1,0,2,2,6,17360470,17
4074,4,1741,2,1,4,1,2,2,1,4,10458220,10
4075,0,1585,2,2,4,0,0,0,1,6,11996750,44
4076,2,897,1,1,3,1,1,0,2,5,9162950,9
4077,2,1172,1,1,3,1,1,0,0,6,9701600,20
4078,0,1321,1,1,3,1,2,2,1,4,8527375,18
4079,0,798,1,1,2,0,2,1,0,2,4517000,13
4080,6,1808,2,1,5,0,0,1,0,6,20487250,20
4081,2,934,1,1,3,0,2,1,1,4,7774580,16
4082,2,961,1,1,3,1,2,2,0,5,8637320,29
4083,1,962,1,1,3,0,2,0,1,0,6374265,11
4084,4,1778,3,2,5,0,2,2,1,5,10567300,6
4085,5,1756,1,1,4,1,1,0,1,4,12368790,12
4086,0,1023,1,1,3,0,2,1,1,0,4798625,6
4087,1,784,1,1,2,0,1,0,0,5,6611365,31
4088,4,1485,2,1,4,0,1,2,1,4,8195220,10
4089,4,2177,3,2,5,1,2,2,2,5,13553180,12
4090,4,2088,3,2,5,1,2,1,1,6,12879720,17
4091,1,1181,1,1,3,1,2,0,0,2,8418360,24
4092,4,1308,1,1,3,0,1,2,2,6,9168580,9
4093,0,663,1,1,2,0,1,0,0,2,3815750,19
4094,6,1975,2,1,5,1,1,1,0,4,13567150,5
4095,2,749,1,1,2,0,0,0,2,4,9607900,22
4096,3,1727,2,1,4,1,1,0,2,0,8269610,32
4097,4,2158,3,2,5,1,2,1,1,6,13154100,17
4098,2,1157,1,1,3,0,1,1,2,5,9455100,10
4099,6,1832,2,1,5,0,0,1,2,6,21686920,21
4100,2,1138,1,1,3,1,0,1,2,4,13801050,15
4101,2,770,1,1,2,0,1,2,0,4,6348750,4
4102,6,1842,2,1,5,0,1,1,2,5,13040160,23
4103,6,1882,2,1,5,1,0,0,0,4,19761890,41
4104,2,757,1,1,2,1,2,0,0,6,8854790,14
4105,3,1884,3,2,5,1,1,0,1,4,9955440,37
4106,4,1729,2,1,4,1,2,1,1,4,10643500,6
4107,1,866,1,1,3,1,2,0,1,0,6666735,29
4108,0,919,1,1,3,1,0,2,2,5,10589000,16
4109,4,1587,2,1,4,0,1,1,1,5,8983700,5
4110,2,1282,2,1,4,1,2,1,2,4,11073340,16
4111,2,928,1,1,3,0,2,0,1,6,8454860,38
4112,2,898,1,1,3,0,1,0,1,4,6802150,29
4113,1,692,1,1,2,1,0,1,0,0,7814575,25
4114,6,1972,2,1,5,1,2,0,1,4,13941590,39
4115,4,2079,3,2,5,0,2,1,1,4,10468580,10
4116,4,1486,2,1,4,0,0,1,1,5,12616820,10
4117,5,1742,1,1,4,1,0,1,1,6,20982920,41
4118,6,1936,2,1,5,1,1,1,1,5,13788080,24
4119,0,1214,1,1,3,0,0,1,0,6,9985750,49
4120,0,1257,1,1,3,1,1,0,0,4,6660000,34
4121,0,841,1,1,2,1,1,2,0,2,5355750,19
4122,4,2255,4,2,6,0,0,2,1,4,16982280,14
4123,3,1605,2,1,4,1,0,1,1,4,13759280,33
4124,2,1188,1,1,3,0,0,1,1,4,12840300,14
4125,2,1213,2,1,4,1,2,1,0,5,10243060,7
4126,2,731,1,1,2,1,0,1,1,6,11029700,37
4127,4,1781,3,2,5,1,0,1,2,5,16174720,5
4128,2,702,1,1,2,0,0,1,1,4,8883050,18
4129,5,1949,2,1,5,0,2,1,2,6,15476650,19
4130,5,1857,2,1,5,0,2,1,2,5,14093160,30
4131,4,1904,3,2,5,0,2,2,1,5,10782380,25
4132,0,1199,1,1,3,0,0,0,1,1,7839500,37
4133,0,1228,1,1,3,1,0,0,2,4,11531000,11
4134,3,1786,2,1,4,1,0,1,2,6,17240870,11
4135,3,1953,3,2,5,1,2,0,0,1,8916410,53
4136,0,1287,1,1,3,0,0,2,2,5,10931250,27
4137,4,1369,2,1,4,0,1,1,1,6,9103800,29
4138,4,1771,2,1,4,1,1,2,2,5,11090200,20
4139,1,1082,1,1,3,1,1,1,2,2,9177820,28
4140,4,1636,2,1,4,1,1,2,1,5,10056300,25
4141,0,602,1,1,2,0,2,1,1,6,6560250,26
4142,6,1854,2,1,5,0,1,0,0,5,11704830,29
4143,0,1655,2,2,4,1,2,0,0,6,9837875,25
4144,1,698,1,1,2,0,0,1,2,4,9879040,16
4145,2,1101,1,1,3,0,1,1,2,5,8572650,31
4146,0,785,1,1,2,1,2,2,1,2,6576375,22
4147,1,1135,1,1,3,1,1,2,2,6,11046310,34
4148,0,1308,1,1,3,1,2,0,1,4,8242250,33
4149,1,924,1,1,3,0,0,2,0,4,10571990,25
4150,0,508,1,1,2,1,0,0,2,2,6709750,49
4151,3,1725,2,1,4,0,1,2,1,5,9817160,8
4152,0,1665,2,2,4,0,0,2,0,2,11513500,9
4153,4,1868,3,2,5,1,2,1,2,4,11348140,8
4154,5,1951,2,1,5,1,0,0,0,4,20272170,36
4155,6,1665,1,1,4,1,0,2,1,6,20656290,22
4156,5,1537,1,1,4,0,0,2,1,4,17670400,15
4157,2,912,1,1,3,1,0,2,1,4,11583300,25
4158,0,724,1,1,2,1,0,2,1,4,8033250,30
4159,0,516,1,1,2,0,0,1,0,0,3331750,32
4160,6,1764,1,1,4,1,2,2,0,5,13971130,38
4161,2,872,1,1,3,0,2,0,2,4,7693740,29
4162,2,887,1,1,3,1,0,2,2,6,13118450,38
4163,2,1080,1,1,3,1,0,0,1,4,12721750,9
4164,2,1045,1,1,3,1,1,2,2,5,9480000,31
4165,0,1530,2,2,4,0,0,1,0,6,12046250,11
4166,1,1132,1,1,3,0,1,1,0,0,6050375,5
4167,4,2365,4,2,6,1,2,1,1,5,12924800,24
4168,3,1781,2,1,4,0,1,2,1,6,10048510,38
4169,2,1138,1,1,3,0,0,1,1,4,11770400,40
4170,4,2375,4,2,6,0,1,2,2,4,11381360,18
4171,0,1115,1,1,3,0,2,0,0,4,6224875,11
4172,2,811,1,1,3,0,0,0,1,6,10890050,38
4173,5,1586,1,1,4,0,1,2,1,5,10882430,44
4174,2,1103,1,1,3,1,2,1,2,4,10560810,6
4175,0,939,1,1,3,1,1,2,0,1,5326500,23
4176,3,1727,2,1,4,0,1,1,2,0,7341790,42
4177,6,1672,1,1,4,0,0,2,1,5,18911110,13
4178,5,1581,1,1,4,1,0,1,0,4,18011000,15
4179,5,1781,1,1,4,0,0,2,0,6,19789040,27
4180,4,1668,2,1,4,0,0,2,2,4,14139220,21
4181,1,1263,2,2,4,0,1,2,0,2,7926700,40
4182,1,819,1,1,3,0,1,2,0,5,7484395,13
4183,0,1145,1,1,3,0,1,1,1,5,6855750,31
4184,2,1074,1,1,3,1,0,1,2,4,12904650,39
4185,6,1707,1,1,4,0,2,0,1,6,13057270,38
4186,4,2145,3,2,5,0,0,1,2,5,17357440,22
4187,1,737,1,1,2,0,1,1,0,6,6916665,30
4188,1,1178,1,1,3,0,2,2,0,0,6652020,27
4189,1,1261,2,2,4,1,2,1,1,1,9653285,38
4190,0,807,1,1,2,1,2,1,0,6,7603375,6
4191,2,1167,1,1,3,0,2,1,2,5,9790040,11
4192,0,1575,2,2,4,0,1,1,0,5,7629750,42
4193,0,1177,1,1,3,0,1,2,0,6,7014250,21
4194,0,1069,1,1,3,0,2,2,0,1,4661125,41
4195,1,679,1,1,2,0,2,2,0,1,5147305,27
4196,0,642,1,1,2,1,0,0,2,2,7374500,29
4197,3,1850,3,2,5,1,1,1,2,4,10235550,50
4198,5,1692,1,1,4,0,0,0,1,4,17874820,16
4199,6,1788,1,1,4,1,0,1,2,4,21217800,10
4200,1,817,1,1,3,0,0,1,1,6,11559880,12
4201,0,1639,2,2,4,1,1,1,2,5,9464500,35
4202,0,883,1,1,2,0,2,1,1,1,4491625,44
4203,3,1827,3,2,5,0,1,1,1,1,8803420,5
4204,5,1986,2,1,5,0,2,2,0,4,13245710,19
4205,3,1958,3,2,5,1,0,2,0,1,15003560,18
4206,1,870,1,1,3,0,0,1,0,5,10671275,24
4207,3,1662,2,1,4,0,1,0,1,4,7871720,41
4208,5,1835,2,1,5,0,2,2,1,6,14429740,21
4209,1,1270,2,2,4,1,2,2,0,4,10185610,33
4210,4,2292,4,2,6,1,2,1,1,5,12946500,13
4211,0,1028,1,1,3,0,0,2,2,5,10001250,14
4212,4,1865,3,2,5,1,0,1,2,6,16935440,21
4213,1,981,1,1,3,1,2,1,0,5,9347935,9
4214,0,916,1,1,3,1,2,1,2,0,5434250,45
4215,3,1908,3,2,5,1,2,1,1,4,11663490,12
4216,5,1936,2,1,5,1,2,2,1,6,15589440,38
4217,3,1926,3,2,5,0,1,1,1,6,10337000,54
4218,2,1083,1,1,3,1,0,1,2,6,14200900,38
4219,5,1780,1,1,4,1,1,2,1,6,13709340,31
4220,3,1707,2,1,4,0,0,1,2,2,13685190,52
4221,2,900,1,1,3,0,2,0,2,4,7953250,23
4222,6,1519,1,1,4,0,2,1,2,4,12332820,19
4223,6,1934,2,1,5,1,0,1,1,5,22053480,19
4224,0,1043,1,1,3,1,2,1,2,2,7356625,28
4225,0,704,1,1,2,1,2,1,1,6,7338250,39
4226,0,1539,2,2,4,0,0,2,2,0,9996000,20
4227,0,1279,1,1,3,1,2,1,0,2,6849125,23
4228,0,1568,2,2,4,1,0,1,0,0,10462500,14
4229,4,2011,3,2,5,1,0,1,2,5,17523920,16
4230,0,1566,2,2,4,0,0,1,2,0,10010000,32
4231,4,1812,3,2,5,0,0,2,1,5,14873340,6
4232,6,1729,1,1,4,0,0,1,2,5,20461220,10
4233,5,1569,1,1,4,1,1,2,0,5,11231390,32
4234,4,2068,3,2,5,1,2,1,2,5,12711220,12
4235,5,1869,2,1,5,0,2,1,2,6,15010890,36
4236,2,1271,2,1,4,0,2,1,1,5,10139270,12
4237,4,1527,2,1,4,0,1,2,2,6,10007800,10
4238,0,601,1,1,2,0,1,2,0,6,5636000,22
4239,1,1206,2,2,4,0,1,0,2,1,7877645,23
4240,5,1878,2,1,5,0,1,1,0,5,11716020,36
4241,0,884,1,1,2,0,1,0,1,0,3226250,47
4242,2,728,1,1,2,1,1,2,2,6,9368650,11
4243,0,907,1,1,3,1,1,0,0,5,7074750,15
4244,3,1534,2,1,4,0,1,1,0,1,5587150,54
4245,4,2038,3,2,5,1,0,1,2,4,16593240,22
4246,4,1512,2,1,4,0,1,1,1,6,9478820,11
4247,0,695,1,1,2,0,2,2,1,5,6356125,11
4248,3,1581,2,1,4,0,2,1,1,0,7145230,33
4249,1,1238,2,2,4,0,1,1,2,6,10626305,27
4250,0,1173,1,1,3,0,2,2,2,6,8744875,21
4251,2,797,1,1,2,1,0,2,2,6,12335200,32
4252,0,1684,2,2,4,1,2,0,0,6,10284000,6
4253,3,1974,3,2,5,0,0,1,0,2,14214940,31
4254,2,893,1,1,3,0,2,0,2,4,7727410,40
4255,0,1026,1,1,3,0,2,1,2,0,5564000,15
4256,5,1812,2,1,5,0,1,1,1,5,12391870,26
4257,1,1282,2,2,4,1,1,1,0,1,7976295,33
4258,4,2449,4,2,6,0,1,2,1,6,12572700,25
4259,2,932,1,1,3,1,2,0,0,6,9801040,12
4260,3,1564,2,1,4,1,0,1,1,6,14917750,15
4261,4,1566,2,1,4,1,2,2,1,4,10362620,5
4262,0,1266,1,1,3,0,1,1,2,1,6503500,13
4263,6,1945,2,1,5,0,2,0,0,6,13864450,15
4264,0,1649,2,2,4,1,2,2,1,1,8438625,21
4265,0,1081,1,1,3,1,1,1,0,1,5818500,8
4266,3,1889,3,2,5,1,0,1,1,2,15472200,50
4267,2,779,1,1,2,1,1,1,0,6,7883050,26
4268,2,984,1,1,3,1,0,2,1,5,13197400,8
4269,4,2495,4,2,6,1,2,1,2,5,14093240,17
4270,2,973,1,1,3,1,2,0,1,5,9869710,18
4271,5,1986,2,1,5,0,1,0,0,4,11786460,43
4272,3,1829,3,2,5,0,0,2,0,1,13009230,29
4273,2,780,1,1,2,0,1,1,0,5,6251000,36
4274,1,843,1,1,3,0,2,1,1,1,6821735,9
4275,2,913,1,1,3,0,1,0,0,4,6685100,22
4276,0,779,1,1,2,0,1,1,0,1,3219750,35
4277,6,1725,1,1,4,1,2,0,2,6,14844980,29
4278,4,2374,4,2,6,0,1,1,2,6,12406480,14
4279,2,778,1,1,2,0,0,1,0,4,9094750,21
4280,1,989,1,1,3,1,2,1,2,1,9040975,25
4281,0,1624,2,2,4,0,2,1,0,6,8743750,28
4282,3,1989,3,2,5,0,2,1,2,4,10976510,52
4283,0,1381,2,2,4,0,0,1,0,4,10106750,33
4284,0,923,1,1,3,1,2,0,0,4,6996125,9
4285,2,1034,1,1,3,0,2,1,0,5,8469580,7
4286,3,1794,2,1,4,1,2,1,0,4,10148300,45
4287,4,2471,4,2,6,0,0,2,1,6,19240040,22
4288,2,1085,1,1,3,1,2,0,2,5,10101200,37
4289,4,2070,3,2,5,1,1,1,2,5,11772340,17
4290,2,959,1,1,3,1,0,1,2,4,12492400,11
4291,0,1341,2,2,4,0,1,2,1,4,7131000,9
4292,4,1377,2,1,4,1,0,2,2,6,14392520,16
4293,3,1862,3,2,5,1,1,0,2,6,12097820,10
4294,3,1594,2,1,4,1,2,2,0,5,10163940,47
4295,2,1016,1,1,3,1,2,1,2,6,10780920,24
4296,4,2321,4,2,6,1,1,2,2,5,12756200,19
4297,1,1242,2,2,4,0,1,0,1,2,8033695,33
4298,2,707,1,1,2,1,2,1,0,6,7972690,37
4299,2,707,1,1,2,1,1,2,0,4,7197800,20
4300,1,1120,1,1,3,1,1,1,2,5,10439690,26
4301,1,774,1,1,2,1,0,1,2,5,11827040,36
4302,2,1083,1,1,3,1,1,1,2,4,9045250,23
4303,2,767,1,1,2,0,0,0,1,5,9871800,19
4304,3,1725,2,1,4,1,2,0,0,6,10994850,15
4305,0,1194,1,1,3,0,2,1,2,0,5347250,38
4306,1,1052,1,1,3,1,0,1,1,6,14737850,30
4307,1,667,1,1,2,1,1,0,1,4,7335890,6
4308,0,1369,2,2,4,0,2,1,0,5,7952375,14
4309,5,1952,2,1,5,1,0,1,1,5,22633000,15
4310,2,1228,2,1,4,0,2,2,0,4,8442110,25
4311,2,1236,2,1,4,0,1,1,0,5,8214800,35
4312,5,1988,2,1,5,1,1,1,2,4,13921240,17
4313,1,1018,1,1,3,0,2,1,1,1,7520335,29
4314,4,2120,3,2,5,0,2,1,2,4,11212900,25
4315,4,1602,2,1,4,1,1,2,1,4,9651940,17
4316,3,1916,3,2,5,0,0,1,0,6,16071420,6
4317,1,893,1,1,3,1,1,1,2,1,7700295,13
4318,5,1968,2,1,5,1,1,2,1,5,14057110,28
4319,0,1424,2,2,4,0,0,1,2,4,10936000,43
4320,2,755,1,1,2,0,2,2,2,4,7593850,18
4321,3,1643,2,1,4,1,2,1,0,2,8657220,50
4322,2,749,1,1,2,0,0,1,0,6,9390500,38
4323,6,1960,2,1,5,0,2,1,0,5,14415540,7
4324,5,1845,2,1,5,1,2,1,1,5,14408010,22
4325,4,2092,3,2,5,0,2,2,2,6,12364620,18
4326,3,1644,2,1,4,1,1,1,1,6,10563530,33
4327,6,1932,2,1,5,1,2,2,0,6,15399860,5
4328,3,1861,3,2,5,0,0,1,1,5,15793800,9
4330,2,1016,1,1,3,1,1,0,1,4,8078550,37
4331,2,734,1,1,2,1,2,1,2,6,9632330,12
4332,4,1304,1,1,3,1,1,1,1,4,8718400,10
4333,1,698,1,1,2,1,0,1,0,2,9155815,20
4334,4,1476,2,1,4,0,2,1,1,5,9073040,16
4335,2,1219,2,1,4,0,0,2,0,4,12578650,18
4336,0,645,1,1,2,1,1,2,0,1,4512250,16
4337,0,1532,2,2,4,0,0,1,0,2,9484000,43
4338,4,1640,2,1,4,1,1,1,2,4,9722500,25
4339,3,1799,2,1,4,1,2,0,2,4,11762140,12
4340,2,991,1,1,3,0,1,1,2,4,7913650,11
4341,4,1890,3,2,5,1,1,1,2,6,12063380,19
4342,0,1159,1,1,3,0,1,1,2,0,4819500,44
4343,2,948,1,1,3,1,0,1,2,6,13870800,8
4344,5,1761,1,1,4,1,0,1,2,5,20817260,33
4345,0,1645,2,2,4,1,1,0,0,2,6895000,49
4346,0,934,1,1,3,1,0,1,0,6,9555750,37
4347,3,1612,2,1,4,0,0,1,2,0,12076530,24
4348,5,1773,1,1,4,1,1,0,1,4,12439640,36
4349,2,1193,1,1,3,0,2,0,2,5,9915110,38
4350,0,1350,2,2,4,1,2,0,1,1,7074750,26
4351,6,1929,2,1,5,0,1,2,1,4,13180810,8
4352,5,1959,2,1,5,1,1,1,2,4,14344210,17
4353,1,626,1,1,2,0,2,2,2,2,6333495,32
4354,4,1758,2,1,4,0,2,1,1,6,10455360,30
4355,0,1677,2,2,4,1,0,0,0,0,10302000,28
4356,0,1538,2,2,4,1,0,0,0,1,10911000,8
4357,4,2148,3,2,5,0,0,1,1,4,16384220,20
4358,1,1098,1,1,3,1,1,2,2,4,9647855,17
4359,2,1146,1,1,3,1,0,1,0,5,13822050,6
4360,5,1796,1,1,4,0,1,1,1,5,12754380,14
4361,5,1578,1,1,4,1,0,1,2,5,19627640,22
4362,2,1207,2,1,4,0,0,1,0,4,12542950,17
4363,2,1125,1,1,3,0,1,0,2,6,9365500,34
4364,2,737,1,1,2,0,0,0,0,6,9406050,31
4365,0,1483,2,2,4,1,1,1,1,1,6755000,34
4366,4,1423,2,1,4,1,0,2,1,6,14345060,12
4367,6,1812,2,1,5,1,2,1,0,6,14717440,9
4368,0,1028,1,1,3,1,0,1,1,1,8255500,30
4369,3,1951,3,2,5,0,1,1,1,5,10252060,42
4370,1,1215,2,2,4,1,1,1,2,5,10727975,25
4371,0,1275,1,1,3,0,0,1,1,0,8100250,42
4372,1,971,1,1,3,1,1,1,1,0,6286255,36
4373,4,1323,1,1,3,1,1,1,2,4,8779820,21
4374,5,1527,1,1,4,0,1,2,1,4,10366390,17
4375,5,1978,2,1,5,1,2,2,1,5,15417080,21
4376,2,1041,1,1,3,1,0,0,2,4,13511550,5
4377,0,1062,1,1,3,0,0,2,2,2,8761750,29
4378,4,1407,2,1,4,1,1,1,1,4,9451780,8
4379,5,1905,2,1,5,1,0,0,2,4,20999330,44
4380,0,1226,1,1,3,0,1,1,1,0,5100500,10
4381,0,1198,1,1,3,1,1,2,0,2,6056500,38
4382,1,1249,2,2,4,0,2,1,1,2,9333075,4
4383,4,1310,1,1,3,0,0,1,1,6,12351340,17
4384,4,2234,4,2,6,1,2,2,2,6,14516600,6
4385,1,1032,1,1,3,0,0,1,2,0,11238050,9
4386,6,1666,1,1,4,0,1,1,1,4,11167270,41
4387,2,1212,2,1,4,1,1,2,1,4,9572950,13
4388,1,897,1,1,3,0,0,0,2,2,10647205,26
4389,0,919,1,1,3,1,1,1,2,4,7855000,13
4390,6,1842,2,1,5,0,0,2,2,6,21362800,35
4391,3,1895,3,2,5,1,0,0,1,5,16567500,25
4392,4,1305,1,1,3,0,1,2,1,6,8812260,12
4393,4,1373,2,1,4,1,0,1,1,4,12442340,27
4394,6,1860,2,1,5,0,2,1,0,5,12885120,41
4395,3,1808,3,2,5,0,1,2,0,6,9148120,50
4396,2,741,1,1,2,1,2,0,1,5,7954770,28
4397,4,1634,2,1,4,0,1,1,1,6,9736540,16
4398,2,777,1,1,2,1,1,2,2,4,8570300,21
4399,1,835,1,1,3,1,0,2,2,1,10525625,35
4400,3,1950,3,2,5,0,1,0,1,2,8978750,5
4401,2,833,1,1,3,0,1,0,2,6,8289150,29
